,movie,size,mean_ratings,weighted_rating,genre 1,genre 2,genre 3,genre 4,genre 5,genre 6
1818,There's Something About Mary (1998),1371,3.9044493070751276,28.20299181086584,Comedy,,,,,
1819,"They Shoot Horses, Don't They? (1969)",149,3.610738255033557,18.06794035301112,Drama,,,,,
1820,"Thin Blue Line, The (1988)",269,4.25278810408922,23.79312200098329,Documentary,,,,,
1821,"Thin Man, The (1934)",292,4.239726027397261,24.067880846603195,Mystery,,,,,
1822,"Thin Red Line, The (1998)",803,3.398505603985056,22.730410976787933,Action,Drama,War,,,
1823,"Thing From Another World, The (1951)",135,3.8962962962962964,19.11240395154529,Sci-Fi,,,,,
1824,"Thing, The (1982)",741,3.785425101214575,25.014091435837415,Action,Horror,Sci-Fi,Thriller,,
1825,Things to Do in Denver when You're Dead (1995),166,3.1626506024096384,16.167431258356537,Crime,Drama,Romance,,,
1826,Thinner (1996),174,2.528735632183908,13.045886963530993,Horror,Thriller,,,,
1827,"Third Man, The (1949)",480,4.452083333333333,27.48621021674675,Mystery,Thriller,,,,
1828,"Thirteenth Floor, The (1999)",391,3.1892583120204603,19.035750197702686,Drama,Sci-Fi,Thriller,,,
1829,Thirty-Two Short Films About Glenn Gould (1993),157,3.821656050955414,19.32323237712729,Documentary,,,,,
1830,This Is Spinal Tap (1984),1118,4.179785330948121,29.339153186771377,Comedy,Drama,Musical,,,
1831,"Thomas Crown Affair, The (1968)",280,3.6,20.2852425714093,Crime,Drama,Thriller,,,
1832,"Thomas Crown Affair, The (1999)",1089,3.6418732782369148,25.467674910516184,Action,Thriller,,,,
1833,Three Amigos! (1986),569,3.117750439367311,19.778636010791054,Comedy,Western,,,,
1834,"Three Caballeros, The (1945)",126,3.246031746031746,15.698724602723448,Animation,Children's,Musical,,,
1835,Three Colors: Blue (1993),243,4.098765432098766,22.514770360358792,Drama,,,,,
1836,Three Colors: Red (1994),334,4.227544910179641,24.566859527194918,Drama,,,,,
1837,Three Colors: White (1994),202,3.9653465346534653,21.049120918902798,Drama,,,,,
1838,Three Days of the Condor (1975),319,4.040752351097178,23.295709503102394,Thriller,,,,,
1839,Three Kings (1999),1021,3.8070519098922624,26.377303133404556,Drama,War,,,,
1840,"Three Musketeers, The (1993)",529,3.2400756143667295,20.318476696039934,Action,Adventure,Comedy,,,
1841,Three to Tango (1999),103,2.8446601941747574,13.184229063604693,Comedy,Romance,,,,
1842,Threesome (1994),178,3.0168539325842696,15.632684081499155,Comedy,Romance,,,,
1843,Thunderball (1965),404,3.7054455445544554,22.237916020563965,Action,,,,,
1844,Thunderbolt and Lightfoot (1974),190,3.3842105263157896,17.757034096837856,Action,,,,,
1845,Tie Me Up! Tie Me Down! (1990),132,3.507575757575758,17.126797652708255,Drama,,,,,
1846,"Tigger Movie, The (2000)",129,2.7286821705426356,13.260883459963631,Animation,Children's,,,,
1847,Time Bandits (1981),1010,3.6940594059405942,25.55441547554012,Adventure,Fantasy,Sci-Fi,,,
1848,Time Code (2000),127,3.377952755905512,16.36343511882469,Drama,,,,,
1849,"Time to Kill, A (1996)",344,3.5901162790697674,20.968582694349262,Drama,,,,,
1850,Timecop (1994),436,2.889908256880734,17.563828501421522,Action,Sci-Fi,,,,
1851,Tin Cup (1996),615,3.221138211382114,20.68493286589384,Comedy,Romance,,,,
1852,Tin Men (1987),295,3.3254237288135595,18.911602795150387,Comedy,Drama,,,,
1853,Titan A.E. (2000),535,3.3813084112149534,21.242281392775467,Adventure,Animation,Sci-Fi,,,
1854,Titanic (1953),219,3.452054794520548,18.603370902928194,Action,Drama,,,,
1855,Titanic (1997),1546,3.5834411384217333,26.314735646491858,Drama,Romance,,,,
1856,Titus (1999),163,3.7116564417177913,18.906250745325714,Drama,,,,,
1857,To Be or Not to Be (1942),161,3.8509316770186337,19.568141032859423,Comedy,Drama,War,,,
1858,To Catch a Thief (1955),443,4.10158013544018,24.993264722735915,Comedy,Romance,Thriller,,,
1859,To Die For (1995),544,3.4246323529411766,21.57158538031732,Comedy,Drama,,,,
1860,To Gillian on Her 37th Birthday (1996),108,2.8425925925925926,13.309391543769774,Drama,Romance,,,,
1861,To Kill a Mockingbird (1962),928,4.425646551724138,30.24058332602686,Drama,,,,,
1862,To Sir with Love (1967),203,3.793103448275862,20.15353992050333,Drama,,,,,
1863,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",203,3.0541871921182264,16.227525650275407,Comedy,,,,,
1864,Tom Jones (1963),198,3.8585858585858586,20.40523238106376,Comedy,,,,,
1865,Tombstone (1993),553,3.8734177215189876,24.46201960083335,Western,,,,,
1866,Tommy (1975),211,3.014218009478673,16.131667170098478,Drama,Musical,,,,
1867,Tommy Boy (1995),410,3.502439024390244,21.071223612992284,Comedy,,,,,
1868,Tomorrow Never Dies (1997),862,3.4419953596287702,23.26532527617074,Action,Romance,Thriller,,,
1869,Top Gun (1986),1010,3.6861386138613863,25.499621767739445,Action,Romance,,,,
1870,Top Hat (1935),251,4.147410358565737,22.916320755522655,Comedy,Musical,Romance,,,
1871,Topsy-Turvy (1999),304,3.7039473684210527,21.175569709813836,Drama,,,,,
1872,Tora! Tora! Tora! (1970),194,3.7010309278350517,19.496505970141598,War,,,,,
1873,Total Recall (1990),1996,3.682364729458918,27.981923025052534,Action,Adventure,Sci-Fi,Thriller,,
1874,Touch of Evil (1958),514,4.215953307392996,26.316921821481213,Crime,Film-Noir,Thriller,,,
1875,"Towering Inferno, The (1974)",266,3.018796992481203,16.855441864480092,Action,Drama,,,,
1876,"Toxic Avenger, The (1985)",182,2.697802197802198,14.039380677773114,Comedy,Horror,,,,
1877,Toy Story (1995),2077,4.146846413095811,31.676432028427996,Animation,Children's,Comedy,,,
1878,Toy Story 2 (1999),1585,4.218927444794953,31.086490525150918,Animation,Children's,Comedy,,,
1879,Toys (1992),440,2.5636363636363635,15.604277027175185,Action,Comedy,Fantasy,,,
1880,Trading Places (1983),839,3.828367103694875,25.773374003781484,Comedy,,,,,
1881,Trainspotting (1996),751,3.9600532623169107,26.22111905239219,Drama,,,,,
1882,"Transformers: The Movie, The (1986)",231,3.380952380952381,18.400555116526064,Action,Animation,Children's,Sci-Fi,Thriller,War
1883,"Treasure of the Sierra Madre, The (1948)",453,4.289183222958058,26.232181898043127,Adventure,,,,,
1884,Trekkies (1997),224,3.857142857142857,20.87349191429801,Documentary,,,,,
1885,"Trip to Bountiful, The (1985)",140,3.7857142857142856,18.707646314163792,Drama,,,,,
1886,Tron (1982),970,3.3556701030927836,23.077936817241373,Action,Adventure,Fantasy,Sci-Fi,,
1887,"Trouble with Harry, The (1955)",147,3.598639455782313,17.95876760820375,Mystery,Thriller,,,,
1888,True Crime (1995),135,3.1777777777777776,15.587873184815454,Mystery,Thriller,,,,
1889,True Crime (1999),131,3.0381679389312977,14.81166820331342,Crime,Thriller,,,,
1890,True Grit (1969),320,3.7375,21.559099721779223,Adventure,Western,,,,
1891,True Lies (1994),1400,3.6342857142857143,26.327592570992746,Action,Adventure,Comedy,Romance,,
1892,True Romance (1993),658,3.9285714285714284,25.49330508734946,Action,Crime,Romance,,,
1893,"Truman Show, The (1998)",1005,3.861691542288557,26.694880483914446,Drama,,,,,
1894,"Truth About Cats & Dogs, The (1996)",679,3.434462444771723,22.394828379185387,Comedy,Romance,,,,
1895,Twelfth Night (1996),152,3.861842105263158,19.401433327215553,Comedy,Drama,Romance,,,
1896,Twelve Monkeys (1995),1511,3.945731303772336,28.884832395148955,Drama,Sci-Fi,,,,
1897,Twin Peaks: Fire Walk with Me (1992),163,2.9693251533742333,15.125000596260572,Drama,Mystery,,,,
1898,Twister (1996),1110,3.1738738738738737,22.255569533190428,Action,Adventure,Romance,Thriller,,
1899,Two Girls and a Guy (1997),101,2.9603960396039604,13.662584500351848,Comedy,Drama,,,,
1900,U Turn (1997),250,3.076,16.98401378334427,Action,Crime,Mystery,,,
1901,U-571 (2000),908,3.539647577092511,24.109404661701056,Action,Thriller,,,,
1902,U.S. Marshalls (1998),448,3.171875,19.36364103406628,Action,Thriller,,,,
1903,U2: Rattle and Hum (1988),130,3.3846153846153846,16.474731986157355,Documentary,Musical,,,,
1904,Ulee's Gold (1997),266,3.661654135338346,20.4448323486969,Drama,,,,,
1905,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",117,3.8119658119658117,18.153244230083754,Drama,Musical,,,,
1906,"Unbearable Lightness of Being, The (1988)",266,3.5676691729323307,19.920067658021924,Drama,,,,,
1907,Under Siege (1992),461,3.2689804772234274,20.04995846159642,Action,,,,,
1908,Under Siege 2: Dark Territory (1995),203,2.9211822660098523,15.520843081634384,Action,,,,,
1909,Unforgiven (1992),997,4.0902708124373115,28.24230054152896,Western,,,,,
1910,Universal Soldier (1992),375,2.512,14.888438177237672,Action,Sci-Fi,,,,
1911,Until the End of the World (Bis ans Ende der Welt) (1991),136,3.6029411764705883,17.700006573607837,Drama,Sci-Fi,,,,
1912,"Untouchables, The (1987)",1127,4.007985803016859,28.165376805605742,Action,Crime,Drama,,,
1913,Up Close and Personal (1996),139,3.1654676258992804,15.619917486169095,Drama,Romance,,,,
1914,Up in Smoke (1978),212,3.4764150943396226,18.62171737940223,Comedy,,,,,
1915,Urban Legend (1998),226,2.7168141592920354,14.72658623696099,Horror,Thriller,,,,
1916,"Usual Suspects, The (1995)",1783,4.517106001121705,33.815293204862435,Crime,Thriller,,,,
1917,Vacation (1983),549,3.841530054644809,24.23274975071694,Comedy,,,,,
1918,Vampires (1998),173,2.8497109826589595,14.685391653684423,Horror,,,,,
1919,Vanya on 42nd Street (1994),114,3.8596491228070176,18.280064186785772,Drama,,,,,
1920,Varsity Blues (1999),266,3.0601503759398496,17.086338328377078,Comedy,Drama,,,,
1921,Vegas Vacation (1997),216,2.574074074074074,13.83636479014998,Comedy,,,,,
1922,Velvet Goldmine (1998),126,3.2063492063492065,15.506808654034899,Drama,,,,,
1923,"Verdict, The (1982)",379,3.865435356200528,22.95116237584632,Drama,,,,,
1924,Vertigo (1958),905,4.27292817679558,29.089817046726644,Mystery,Thriller,,,,
1925,Very Bad Things (1998),217,2.774193548387097,14.92487652917676,Comedy,Crime,,,,
1926,"Very Brady Sequel, A (1996)",189,2.560846560846561,13.423309816343211,Comedy,,,,,
1927,Victor/Victoria (1982),434,3.6175115207373274,21.96930856805907,Comedy,Musical,,,,
1928,"View to a Kill, A (1985)",325,3.267692307692308,18.899761057335944,Action,,,,,
1929,Village of the Damned (1960),219,3.356164383561644,18.08661060006908,Horror,Sci-Fi,Thriller,,,
1930,Village of the Damned (1995),161,2.546583850931677,12.940222295923167,Horror,Sci-Fi,,,,
1931,"Virgin Suicides, The (1999)",328,3.6310975609756095,21.034997584102182,Comedy,Drama,,,,
1932,Virtuosity (1995),221,2.8823529411764706,15.559410139668815,Sci-Fi,Thriller,,,,
1933,Virus (1999),189,2.3492063492063493,12.313945368711542,Horror,Sci-Fi,,,,
1934,Volcano (1997),181,2.5580110497237567,13.297812847934129,Drama,Thriller,,,,
1935,Volunteers (1985),141,2.5531914893617023,12.63513163500809,Comedy,,,,,
1936,Voyage to the Bottom of the Sea (1961),180,3.361111111111111,17.454104971047652,Adventure,Sci-Fi,,,,
1937,Wag the Dog (1997),907,3.4895259095920617,23.76416852768953,Comedy,Drama,,,,
1938,Waiting for Guffman (1996),462,4.147186147186147,25.44532972145587,Comedy,,,,,
1939,Waiting to Exhale (1995),170,2.7294117647058824,14.01770867524307,Comedy,Drama,,,,
1940,Waking Ned Devine (1998),703,3.879089615931721,25.428816847749193,Comedy,,,,,
1941,Waking the Dead (1999),141,2.99290780141844,14.811182083259483,Drama,,,,,
1942,"Walk in the Clouds, A (1995)",219,3.132420091324201,16.880836560064473,Drama,Romance,,,,
1943,"Walk on the Moon, A (1999)",102,3.5980392156862746,16.64083355367968,Drama,Romance,,,,
1944,Walkabout (1971),136,3.963235294117647,19.47000723096862,Drama,,,,,
1945,Wallace & Gromit: The Best of Aardman Animation (1996),438,4.426940639269406,26.92562207127838,Animation,,,,,
1946,"War Room, The (1993)",132,4.2272727272727275,20.640935400024205,Documentary,,,,,
1947,"War of the Worlds, The (1953)",565,3.8584070796460175,24.45005326353848,Action,Sci-Fi,War,,,
1948,"Waterboy, The (1998)",420,2.926190476190476,17.67493580990462,Comedy,,,,,
1949,Watership Down (1978),305,3.8426229508196723,21.981001318635695,Animation,Children's,Drama,Fantasy,,
1950,Waterworld (1995),651,2.6313364055299537,17.047138275120243,Action,Adventure,,,,
1951,"Way We Were, The (1973)",220,3.3045454545454547,17.823487391809852,Drama,,,,,
1952,"Way of the Gun, The (2000)",179,3.3184357541899443,17.214006528879377,Crime,Thriller,,,,
1953,Wayne's World (1992),1120,3.600892857142857,25.28217109640902,Comedy,,,,,
1954,Wayne's World 2 (1993),433,2.884526558891455,17.511204208487552,Comedy,,,,,
1955,"Wedding Singer, The (1998)",909,3.4895489548954894,23.772011703774435,Comedy,Romance,,,,
1956,Weekend at Bernie's (1989),373,2.7935656836461127,16.542318266136345,Comedy,,,,,
1957,Weird Science (1985),510,3.4235294117647057,21.343688484518186,Comedy,,,,,
1958,Welcome to the Dollhouse (1995),478,3.799163179916318,23.439357929298087,Comedy,Drama,,,,
1959,Wes Craven's New Nightmare (1994),251,2.8207171314741037,15.58573976456296,Horror,,,,,
1960,West Side Story (1961),761,4.057818659658344,26.922139039522847,Musical,Romance,,,,
1961,Westworld (1973),636,3.4213836477987423,22.085710807905826,Action,Sci-Fi,Thriller,Western,,
1962,What About Bob? (1991),817,3.397796817625459,22.78439917666018,Comedy,,,,,
1963,What Dreams May Come (1998),355,3.1070422535211266,18.24491808955319,Drama,Romance,,,,
1964,What Ever Happened to Baby Jane? (1962),223,3.7219730941704037,20.125347848932282,Drama,Thriller,,,,
1965,What Lies Beneath (2000),463,3.3347732181425487,20.467927800235735,Thriller,,,,,
1966,What Planet Are You From? (2000),180,2.8555555555555556,14.828776785319823,Comedy,Sci-Fi,,,,
1967,What's Eating Gilbert Grape (1993),693,3.8412698412698414,25.12586126672947,Drama,,,,,
1968,What's Love Got to Do with It? (1993),195,3.466666666666667,18.27973180302099,Drama,,,,,
1969,When Harry Met Sally... (1989),1568,4.073341836734694,29.969841489294915,Comedy,Romance,,,,
1970,When We Were Kings (1996),277,4.32129963898917,24.303064819156116,Documentary,,,,,
1971,When a Man Loves a Woman (1994),211,3.2606635071090047,17.45060851104992,Drama,,,,,
1972,Where Eagles Dare (1969),265,3.811320754716981,21.26614009149466,Action,Adventure,War,,,
1973,Where the Heart Is (2000),277,3.267148014440433,18.3744976285182,Comedy,Drama,,,,
1974,While You Were Sleeping (1995),673,3.49925705794948,22.786270804328876,Comedy,Romance,,,,
1975,White Christmas (1954),271,3.8265682656826567,21.436890100561808,Musical,,,,,
1976,White Men Can't Jump (1992),667,3.188905547226387,20.736783249868864,Comedy,,,,,
1977,White Squall (1996),236,3.3940677966101696,18.54461557553184,Adventure,Drama,,,,
1978,Who Framed Roger Rabbit? (1988),1799,3.6798221234018897,27.580216158283786,Adventure,Animation,Film-Noir,,,
1979,Who's Afraid of Virginia Woolf? (1966),297,4.074074074074074,23.196686491418408,Drama,,,,,
1980,Who's Harry Crumb? (1989),173,2.722543352601156,14.030059774615342,Comedy,,,,,
1981,"Whole Nine Yards, The (2000)",602,3.3787375415282392,21.624790105910535,Comedy,Crime,,,,
1982,"Wild Bunch, The (1969)",264,4.087121212121212,22.789579857177557,Western,,,,,
1983,Wild Things (1998),626,3.4456869009584663,22.18798522438165,Crime,Drama,Mystery,Thriller,,
1984,Wild Wild West (1999),902,2.158536585365854,14.688009390866885,Action,Sci-Fi,Western,,,
1985,William Shakespeare's Romeo and Juliet (1996),479,3.4008350730688934,20.988935852155283,Drama,Romance,,,,
1986,Willow (1988),802,3.4962593516209477,23.379866005558238,Action,Adventure,Fantasy,,,
1987,Willy Wonka and the Chocolate Factory (1971),1313,3.8613861386138613,27.725022286911784,Adventure,Children's,Comedy,Fantasy,,
1988,Wing Commander (1999),175,2.2285714285714286,11.510094456172403,Action,Sci-Fi,,,,
1989,Wings of Desire (Der Himmel über Berlin) (1987),242,4.1115702479338845,22.5681530476277,Comedy,Drama,Romance,,,
1990,"Wings of the Dove, The (1997)",218,3.761467889908257,20.253605282050703,Drama,Romance,Thriller,,,
1991,Winnie the Pooh and the Blustery Day (1968),221,3.986425339366516,21.519372579353576,Animation,Children's,,,,
1992,"Winslow Boy, The (1998)",146,3.910958904109589,19.490680691749727,Drama,,,,,
1993,Wishmaster (1997),128,2.2109375,10.727535661634779,Horror,,,,,
1994,With Honors (1994),228,3.280701754385965,17.812063730078606,Comedy,Drama,,,,
1995,Witness (1985),1046,3.9961759082217974,27.78432670605349,Drama,Romance,Thriller,,,
1996,"Wizard of Oz, The (1939)",1718,4.247962747380675,31.64271811197181,Adventure,Children's,Drama,Musical,,
1997,Wolf (1994),272,2.9338235294117645,16.446434003324285,Drama,Horror,,,,
1998,"Wolf Man, The (1941)",134,3.7611940298507465,18.421725814740743,Horror,,,,,
1999,Women on the Verge of a Nervous Breakdown (1988),353,3.8923512747875355,22.834354419904674,Comedy,Drama,,,,
2000,Wonder Boys (2000),496,3.9495967741935485,24.51347225898011,Comedy,Drama,,,,
2001,Working Girl (1988),514,3.414396887159533,21.313427686524932,Comedy,Drama,,,,
2002,"World Is Not Enough, The (1999)",862,3.379350348027842,22.841891651326378,Action,Thriller,,,,
2003,"Wrong Trousers, The (1993)",882,4.507936507936508,30.57369117310998,Animation,Comedy,,,,
2004,Wrongfully Accused (1998),123,2.5528455284552845,12.28476331371495,Action,Comedy,,,,
2005,Wyatt Earp (1994),270,3.2666666666666666,18.288178399394692,Western,,,,,
2006,"X-Files: Fight the Future, The (1998)",996,3.4929718875502007,24.114595089494795,Mystery,Sci-Fi,Thriller,,,
2007,X-Men (2000),1511,3.8206485771012573,27.969160922038732,Action,Sci-Fi,,,,
2008,Year of Living Dangerously (1982),391,3.895140664961637,23.248955534162945,Drama,Romance,,,,
2009,Yellow Submarine (1968),399,3.6967418546365916,22.139644335620424,Animation,Musical,,,,
2010,Yojimbo (1961),215,4.404651162790698,23.655787035520447,Comedy,Drama,Western,,,
2011,You've Got Mail (1998),838,3.380668257756563,22.755339234684655,Comedy,Romance,,,,
2012,Young Frankenstein (1974),1193,4.250628667225482,30.11241591488561,Comedy,Horror,,,,
2013,Young Guns (1988),562,3.4181494661921707,21.64201966840886,Action,Comedy,Western,,,
2014,Young Guns II (1990),369,2.907859078590786,17.187763683077197,Action,Comedy,Western,,,
2015,Young Sherlock Holmes (1985),379,3.390501319261214,20.131224336493187,Action,Adventure,Mystery,,,
2016,Your Friends and Neighbors (1998),109,3.376146788990826,15.838679088626833,Drama,,,,,
2017,Zero Effect (1998),301,3.750830564784053,21.40640361761289,Comedy,Thriller,,,,
2018,eXistenZ (1999),410,3.2560975609756095,19.58919465413976,Action,Sci-Fi,Thriller,,,
